word1,word2,pos,sv_score,relation,cf_score,include,one_minus_cf,wn_wup,sv_bucket,cf_bucket,wn_bucket
receive,accept,V,6.31,HYPER/HYPONYMS,0.5984134,1,0.40158659992626505,0.16666666666666666,0.05999999999999961,0.15158659992626505,0.16666666666666666
evacuate,remove,V,5.48,NONE,0.653170623,1,0.346829376637519,0.25,0.23000000000000043,0.096829376637519,0.0
wear,remove,V,1.49,NONE,0.939783285,1,0.06021671469862699,0.3333333333333333,0.24,0.06021671469862699,0.08333333333333331
give,unload,V,2.16,NONE,1.003205185,1,-0.0032051849438270003,0.14285714285714285,0.16000000000000014,0.246794815056173,0.14285714285714285
lie,justify,V,1.83,NONE,0.924994889,1,0.075005111190445,0.16666666666666666,0.08000000000000007,0.075005111190445,0.16666666666666666
shoot,hurt,V,5.31,HYPER/HYPONYMS,0.870536437,1,0.12946356258945402,0.125,0.05999999999999961,0.12946356258945402,0.125
squeeze,cuddle,V,5.31,HYPER/HYPONYMS,0.762941265,1,0.23705873484239606,0.14285714285714285,0.05999999999999961,0.23705873484239606,0.14285714285714285
croak,cough,V,2.32,NONE,0.8385808509999999,1,0.161419149104003,0.14285714285714285,0.06999999999999984,0.161419149104003,0.14285714285714285
stand,rise,V,6.81,NONE,0.8874092379999999,1,0.112590762387422,0.16666666666666666,0.05999999999999961,0.112590762387422,0.16666666666666666
scold,blame,V,6.19,NONE,0.7876087620000001,1,0.212391237871871,0.1111111111111111,0.1900000000000004,0.212391237871871,0.1111111111111111
laugh,hoot,V,5.98,NONE,0.493723865,1,0.5062761353910991,0.2,0.23000000000000043,0.006276135391099058,0.2
steal,give,V,0.66,NONE,1.055102372,1,-0.055102372446180006,0.25,0.16000000000000003,0.19489762755382,0.0
rub,feel,V,5.64,NONE,0.8119981629999999,1,0.188001837041331,0.25,0.13999999999999968,0.188001837041331,0.0
enjoy,amuse,V,6.14,NONE,0.773944573,1,0.226055426682142,0.14285714285714285,0.13999999999999968,0.226055426682142,0.14285714285714285
gather,obtain,V,6.31,NONE,0.439639392,1,0.5603606079558979,0.25,0.05999999999999961,0.06036060795589793,0.0
hate,adore,V,0.5,NONE,0.985471049,1,0.014528950608237,0.2,0.0,0.014528950608237,0.2
carry,help,V,3.15,COHYPONYMS,0.765898961,1,0.234101038732811,0.2,0.1499999999999999,0.234101038732811,0.2
accuse,insult,V,3.92,NONE,0.672377345,1,0.32762265533557,0.14285714285714285,0.16999999999999993,0.07762265533557,0.14285714285714285
frustrate,discourage,V,4.15,NONE,0.435015013,1,0.56498498721991,0.14285714285714285,0.15000000000000036,0.06498498721990997,0.14285714285714285
dare,accept,V,1.16,NONE,0.740948645,1,0.259051354786418,0.16666666666666666,0.15999999999999992,0.009051354786417998,0.16666666666666666
bumble,fall,V,6.47,NONE,0.997014162,1,0.00298583763325,0.2,0.21999999999999975,0.00298583763325,0.2
play,fight,V,3.49,NONE,0.86356243,1,0.136437570378231,0.25,0.2400000000000002,0.136437570378231,0.0
sew,attach,V,7.14,HYPER/HYPONYMS,0.777983799,1,0.222016201360287,0.3333333333333333,0.13999999999999968,0.222016201360287,0.08333333333333331
hold,touch,V,6.31,HYPER/HYPONYMS,0.909978464,1,0.090021536366059,0.3333333333333333,0.05999999999999961,0.090021536366059,0.08333333333333331
fade,disintegrate,V,4.32,NONE,0.465555561,1,0.5344444385308039,0.14285714285714285,0.07000000000000028,0.03444443853080392,0.14285714285714285
strain,release,V,2.66,NONE,1.053764815,1,-0.053764814748631,0.14285714285714285,0.16000000000000014,0.19623518525136902,0.14285714285714285
organize,fix,V,3.32,NONE,0.8449342209999999,1,0.155065779258526,0.16666666666666666,0.06999999999999984,0.155065779258526,0.16666666666666666
blend,combine,V,8.47,SYNONYMS,0.219812287,1,0.780187713331859,0.16666666666666666,0.22000000000000064,0.03018771333185899,0.16666666666666666
hike,hitch,V,1.33,NONE,0.898402403,1,0.101597597005864,0.14285714285714285,0.08000000000000007,0.101597597005864,0.14285714285714285
attract,catch,V,2.82,HYPER/HYPONYMS,0.726442633,1,0.273557366620335,0.14285714285714285,0.06999999999999984,0.023557366620334974,0.14285714285714285
taste,try,V,4.81,SYNONYMS,0.856802484,1,0.143197515884181,0.25,0.05999999999999961,0.143197515884181,0.0
wait,sit,V,2.99,NONE,0.7825748109999999,1,0.217425188578481,0.3333333333333333,0.2400000000000002,0.217425188578481,0.08333333333333331
wag,wiggle,V,6.81,HYPER/HYPONYMS,0.384231249,1,0.615768751035712,0.5,0.05999999999999961,0.11576875103571205,0.0
rob,destroy,V,1.49,NONE,0.746659618,1,0.2533403824959,0.16666666666666666,0.24,0.0033403824959000183,0.16666666666666666
accomplish,conquer,V,5.31,NONE,0.575222561,1,0.4247774389772751,0.09090909090909093,0.05999999999999961,0.1747774389772751,0.09090909090909093
toss,flip,V,6.81,SYNONYMS,0.771099535,1,0.228900464856344,0.1111111111111111,0.05999999999999961,0.228900464856344,0.1111111111111111
meet,visit,V,7.3,HYPER/HYPONYMS,0.8948741170000001,1,0.105125883115529,0.16666666666666666,0.04999999999999982,0.105125883115529,0.16666666666666666
reject,condemn,V,7.47,NONE,0.6845560159999999,1,0.315443983520445,0.09090909090909093,0.21999999999999975,0.065443983520445,0.09090909090909093
protect,hide,V,4.65,NONE,0.823574253,1,0.176425746790629,0.2,0.15000000000000036,0.176425746790629,0.2
shun,disown,V,6.97,NONE,0.754682663,1,0.24531733678986,0.1111111111111111,0.21999999999999975,0.24531733678986,0.1111111111111111
bend,angle,V,6.64,HYPER/HYPONYMS,0.6483417779999999,1,0.351658222300321,0.16666666666666666,0.13999999999999968,0.10165822230032101,0.16666666666666666
rebel,obey,V,0.33,NONE,1.055171064,1,-0.055171064205882,0.08333333333333333,0.08000000000000002,0.194828935794118,0.08333333333333333
discuss,explain,V,7.14,NONE,0.61303769,1,0.386962310237378,0.1111111111111111,0.13999999999999968,0.13696231023737798,0.1111111111111111
mix,dissolve,V,5.81,COHYPONYMS,0.823795182,1,0.176204817652361,0.2,0.05999999999999961,0.176204817652361,0.2
burn,crash,V,1.99,NONE,0.8368326640000001,1,0.16316733571973902,0.16666666666666666,0.24,0.16316733571973902,0.16666666666666666
release,obtain,V,1.66,ANTONYMS,0.8462335999999999,1,0.153766400168401,0.25,0.15999999999999992,0.153766400168401,0.0
adjourn,start,V,1.49,NONE,1.015762255,1,-0.015762254652173,0.25,0.24,0.234237745347827,0.0
pour,drain,V,4.81,COHYPONYMS,0.892966785,1,0.10703321549607303,0.16666666666666666,0.05999999999999961,0.10703321549607303,0.16666666666666666
disperse,collect,V,0.83,NONE,0.820824819,1,0.179175180801772,0.125,0.07999999999999996,0.179175180801772,0.125
disappear,remove,V,5.64,HYPER/HYPONYMS,0.693754292,1,0.306245708040856,0.3333333333333333,0.13999999999999968,0.05624570804085599,0.08333333333333331
avoid,reject,V,3.32,NONE,0.729056055,1,0.270943945109091,0.2,0.06999999999999984,0.020943945109090978,0.2
walk,shuffle,V,5.31,HYPER/HYPONYMS,0.998500453,1,0.001499547285967,0.5,0.05999999999999961,0.001499547285967,0.0
doubt,know,V,1.0,NONE,0.8239274959999999,1,0.176072504278627,0.14285714285714285,0.0,0.176072504278627,0.14285714285714285
strive,want,V,5.15,NONE,0.494701483,1,0.50529851668661,0.2,0.15000000000000036,0.0052985166866099664,0.2
defeat,fail,V,2.49,NONE,0.650854254,1,0.349145745757865,0.3333333333333333,0.2400000000000002,0.099145745757865,0.08333333333333331
speak,acknowledge,V,5.31,NONE,0.815467112,1,0.18453288775893,0.1111111111111111,0.05999999999999961,0.18453288775893,0.1111111111111111
get,go,V,0.66,SYNONYMS,0.813317306,1,0.186682693833954,0.3333333333333333,0.16000000000000003,0.186682693833954,0.08333333333333331
gather,compose,V,2.66,NONE,0.726887463,1,0.273112536784969,0.25,0.16000000000000014,0.023112536784968996,0.0
sway,swoon,V,4.07,NONE,0.8045885159999999,1,0.195411484076101,0.125,0.07000000000000028,0.195411484076101,0.125
reel,turn,V,3.82,HYPER/HYPONYMS,0.782470641,1,0.217529358671548,0.16666666666666666,0.06999999999999984,0.217529358671548,0.16666666666666666
inquire,think,V,5.81,NONE,0.8419269140000001,1,0.15807308611622,0.125,0.05999999999999961,0.15807308611622,0.125
think,recall,V,6.64,SYNONYMS,0.7628631020000001,1,0.237136898206583,0.2,0.13999999999999968,0.237136898206583,0.2
leave,detach,V,2.99,NONE,0.754205488,1,0.245794512113555,0.16666666666666666,0.2400000000000002,0.245794512113555,0.16666666666666666
scream,kick,V,1.99,NONE,0.7631891270000001,1,0.236810872943547,0.16666666666666666,0.24,0.236810872943547,0.16666666666666666
aim,look,V,2.82,NONE,0.7559201529999999,1,0.244079846975162,0.16666666666666666,0.06999999999999984,0.244079846975162,0.16666666666666666
listen,concentrate,V,4.98,HYPER/HYPONYMS,0.823254618,1,0.17674538247221305,0.16666666666666666,0.23000000000000043,0.17674538247221305,0.16666666666666666
like,disgust,V,0.33,NONE,0.974350484,1,0.025649516401032,0.16666666666666666,0.08000000000000002,0.025649516401032,0.16666666666666666
desire,hope,V,6.81,HYPER/HYPONYMS,0.338127718,1,0.661872282157723,0.3333333333333333,0.05999999999999961,0.16187228215772298,0.08333333333333331
practice,dance,V,0.91,NONE,0.847833877,1,0.152166122618211,0.25,0.16000000000000003,0.152166122618211,0.0
drip,spill,V,4.98,NONE,0.7220254859999999,1,0.277974514373333,0.16666666666666666,0.23000000000000043,0.02797451437333298,0.16666666666666666
deliver,get,V,1.99,HYPER/HYPONYMS,0.580224553,1,0.419775447314738,0.14285714285714285,0.24,0.16977544731473798,0.14285714285714285
holler,call,V,7.3,SYNONYMS,0.78553192,1,0.21446807970663,0.1,0.04999999999999982,0.21446807970663,0.1
fly,drive,V,0.83,COHYPONYMS,0.894610855,1,0.10538914549269697,0.125,0.07999999999999996,0.10538914549269697,0.125
fill,dig,V,0.17,NONE,0.776029524,1,0.22397047605594,0.2,0.17,0.22397047605594,0.2
mend,bend,V,1.16,NONE,0.998003699,1,0.0019963007174300003,0.14285714285714285,0.15999999999999992,0.0019963007174300003,0.14285714285714285
raise,ascend,V,7.8,NONE,0.373087363,1,0.62691263718212,0.16666666666666666,0.04999999999999982,0.12691263718211998,0.16666666666666666
hurt,pluck,V,1.49,NONE,0.869071343,1,0.13092865746666998,0.16666666666666666,0.24,0.13092865746666998,0.16666666666666666
change,renounce,V,3.82,HYPER/HYPONYMS,0.99144165,1,0.008558350027592,0.14285714285714285,0.06999999999999984,0.008558350027592,0.14285714285714285
control,steer,V,7.14,HYPER/HYPONYMS,0.746180787,1,0.253819213382316,0.5,0.13999999999999968,0.003819213382316,0.0
start,develop,V,5.64,COHYPONYMS,0.795737157,1,0.204262843321531,0.25,0.13999999999999968,0.204262843321531,0.0
allow,reject,V,0.17,NONE,0.971013487,1,0.028986512953419,0.2,0.17,0.028986512953419,0.2
dislike,discourage,V,3.65,NONE,0.8590635190000001,1,0.140936480567366,0.16666666666666666,0.1499999999999999,0.140936480567366,0.16666666666666666
believe,think,V,5.15,SYNONYMS,0.138421219,1,0.8615787809396851,0.25,0.15000000000000036,0.1115787809396851,0.0
accomplish,become,V,3.98,NONE,0.78740626,1,0.212593739884818,0.125,0.22999999999999998,0.212593739884818,0.125
give,allow,V,4.65,HYPER/HYPONYMS,0.35311020000000004,1,0.646889800091882,0.3333333333333333,0.15000000000000036,0.14688980009188202,0.08333333333333331
separate,join,V,0.33,ANTONYMS,0.888431869,1,0.11156813144549198,0.3333333333333333,0.08000000000000002,0.11156813144549198,0.08333333333333331
embarrass,flutter,V,1.49,NONE,0.933625458,1,0.066374542268185,0.125,0.24,0.066374542268185,0.125
select,elect,V,5.15,HYPER/HYPONYMS,0.086351525,1,0.9136484751927952,0.5,0.15000000000000036,0.16364847519279524,0.0
write,say,V,2.49,NONE,0.83379301,1,0.166206989507012,0.16666666666666666,0.2400000000000002,0.166206989507012,0.16666666666666666
dismiss,allow,V,2.49,NONE,0.937497956,1,0.06250204406328501,0.16666666666666666,0.2400000000000002,0.06250204406328501,0.16666666666666666
call,listen,V,1.99,NONE,0.7747344840000001,1,0.22526551578704,0.16666666666666666,0.24,0.22526551578704,0.16666666666666666
go,pause,V,0.66,NONE,0.8570870190000001,1,0.142912981187919,0.16666666666666666,0.16000000000000003,0.142912981187919,0.16666666666666666
advise,inform,V,6.47,HYPER/HYPONYMS,0.270453013,1,0.7295469872311109,0.16666666666666666,0.21999999999999975,0.2295469872311109,0.16666666666666666
sneak,scare,V,2.32,NONE,0.78161627,1,0.21838372950562696,0.125,0.06999999999999984,0.21838372950562696,0.125
hear,whisper,V,1.66,NONE,0.7317125109999999,1,0.268287488860805,0.125,0.15999999999999992,0.018287488860805,0.125
teach,give,V,4.15,NONE,0.859925048,1,0.14007495152488506,0.14285714285714285,0.15000000000000036,0.14007495152488506,0.14285714285714285
urge,hurry,V,3.98,HYPER/HYPONYMS,0.869722793,1,0.130277206901534,0.09090909090909093,0.22999999999999998,0.130277206901534,0.09090909090909093
reach,achieve,V,5.81,SYNONYMS,0.115474378,1,0.884525622197685,0.25,0.05999999999999961,0.13452562219768505,0.0
sweat,relax,V,0.17,NONE,0.932931217,1,0.067068783174239,0.14285714285714285,0.17,0.067068783174239,0.14285714285714285
come,join,V,4.98,NONE,0.7273514870000001,1,0.272648513217903,0.25,0.23000000000000043,0.02264851321790301,0.0
fight,hate,V,3.32,NONE,0.8510205279999999,1,0.148979472168425,0.25,0.06999999999999984,0.148979472168425,0.0
lie,rationalize,V,2.49,NONE,0.963698701,1,0.036301298631821,0.1111111111111111,0.2400000000000002,0.036301298631821,0.1111111111111111
be,do,V,0.83,HYPER/HYPONYMS,0.546076812,1,0.453923187519857,0.3333333333333333,0.07999999999999996,0.203923187519857,0.08333333333333331
lick,dip,V,1.0,NONE,0.7393398990000001,1,0.26066010146554003,0.125,0.0,0.010660101465540028,0.125
loosen,relax,V,7.14,HYPER/HYPONYMS,0.557823353,1,0.442176647482217,0.16666666666666666,0.13999999999999968,0.19217664748221702,0.16666666666666666
flex,lift,V,3.32,NONE,1.080737411,1,-0.08073741108722099,0.125,0.06999999999999984,0.169262588912779,0.125
learn,confuse,V,0.66,NONE,0.973493091,1,0.026506909476572,0.14285714285714285,0.16000000000000003,0.026506909476572,0.14285714285714285
perceive,assume,V,5.15,NONE,0.689249253,1,0.31075074677064096,0.16666666666666666,0.15000000000000036,0.06075074677064096,0.16666666666666666
stop,drive,V,0.0,NONE,0.889616097,1,0.110383902715467,0.14285714285714285,0.0,0.110383902715467,0.14285714285714285
seize,catch,V,4.65,HYPER/HYPONYMS,0.35217276,1,0.647827240259547,0.16666666666666666,0.15000000000000036,0.14782724025954697,0.16666666666666666
receive,earn,V,6.47,COHYPONYMS,0.394816351,1,0.605183648940854,0.3333333333333333,0.21999999999999975,0.10518364894085397,0.08333333333333331
disperse,release,V,6.14,NONE,0.777213409,1,0.22278659119188,0.2,0.13999999999999968,0.22278659119188,0.2
put,hang,V,1.96,NONE,0.976901745,1,0.023098255438541,0.25,0.20999999999999996,0.023098255438541,0.0
repress,forbid,V,6.14,NONE,0.7805549970000001,1,0.219445002982805,0.07692307692307693,0.13999999999999968,0.219445002982805,0.07692307692307693
sway,bend,V,4.98,NONE,0.792639986,1,0.207360014353659,0.14285714285714285,0.23000000000000043,0.207360014353659,0.14285714285714285
scare,cry,V,0.33,NONE,0.785254397,1,0.214745602554356,0.14285714285714285,0.08000000000000002,0.214745602554356,0.14285714285714285
attack,seize,V,4.32,NONE,0.88647719,1,0.113522810330756,0.2,0.07000000000000028,0.113522810330756,0.2
hold,pause,V,5.98,NONE,0.8437997359999999,1,0.15620026401860998,0.16666666666666666,0.23000000000000043,0.15620026401860998,0.16666666666666666
fail,triumph,V,0.83,NONE,1.010359042,1,-0.010359042122315,0.25,0.07999999999999996,0.239640957877685,0.0
overcome,beat,V,7.64,HYPER/HYPONYMS,0.365928366,1,0.6340716344614179,0.5,0.13999999999999968,0.1340716344614179,0.0
shun,hide,V,3.32,NONE,0.968692932,1,0.031307068070911,0.25,0.06999999999999984,0.031307068070911,0.0
sell,disown,V,2.32,NONE,0.981354932,1,0.018645067957175,0.1,0.06999999999999984,0.018645067957175,0.1
bite,fight,V,4.15,NONE,0.953548249,1,0.04645175056246599,0.16666666666666666,0.15000000000000036,0.04645175056246599,0.16666666666666666
relax,rub,V,5.48,NONE,0.784732675,1,0.21526732517217495,0.16666666666666666,0.23000000000000043,0.21526732517217495,0.16666666666666666
disintegrate,demolish,V,4.38,NONE,0.552747294,1,0.447252705792624,0.14285714285714285,0.1299999999999999,0.197252705792624,0.14285714285714285
prove,explain,V,5.98,NONE,0.722185889,1,0.277814110681699,0.125,0.23000000000000043,0.027814110681698978,0.125
bite,attack,V,4.48,NONE,0.799587446,1,0.20041255443544895,0.14285714285714285,0.23000000000000043,0.20041255443544895,0.14285714285714285
enrage,engage,V,1.66,NONE,0.934964602,1,0.065035397907866,0.14285714285714285,0.15999999999999992,0.065035397907866,0.14285714285714285
advise,notify,V,7.97,SYNONYMS,0.206615046,1,0.793384954251529,0.14285714285714285,0.21999999999999975,0.043384954251528995,0.14285714285714285
scream,hoot,V,4.48,NONE,0.769176382,1,0.23082361830673695,0.3333333333333333,0.23000000000000043,0.23082361830673695,0.08333333333333331
steal,keep,V,3.32,NONE,0.908076528,1,0.091923472298939,0.25,0.06999999999999984,0.091923472298939,0.0
attack,engage,V,4.83,COHYPONYMS,0.855417504,1,0.14458249636199602,0.2,0.08000000000000007,0.14458249636199602,0.2
frustrate,disappoint,V,3.82,HYPER/HYPONYMS,0.273131943,1,0.7268680573962399,0.5,0.06999999999999984,0.22686805739623994,0.0
help,prepare,V,5.64,NONE,0.856864434,1,0.143135566046094,0.2,0.13999999999999968,0.143135566046094,0.2
borrow,keep,V,1.16,NONE,0.907070335,1,0.092929665460338,0.25,0.15999999999999992,0.092929665460338,0.0
lose,obtain,V,0.33,ANTONYMS,1.035190032,1,-0.03519003240994,0.25,0.08000000000000002,0.21480996759006,0.0
grow,rise,V,5.48,HYPER/HYPONYMS,0.203489702,1,0.796510297907455,0.2,0.23000000000000043,0.04651029790745498,0.2
fail,fall,V,2.99,HYPER/HYPONYMS,0.757203088,1,0.242796911532638,0.25,0.2400000000000002,0.242796911532638,0.0
create,do,V,5.31,HYPER/HYPONYMS,0.70371226,1,0.296287739821812,0.3333333333333333,0.05999999999999961,0.046287739821812,0.08333333333333331
disperse,gather,V,1.33,NONE,0.828924012,1,0.171075987866869,0.2,0.08000000000000007,0.171075987866869,0.2
throw,overpower,V,3.15,NONE,0.8974825940000001,1,0.102517405574813,0.14285714285714285,0.1499999999999999,0.102517405574813,0.14285714285714285
disintegrate,erode,V,6.04,NONE,0.569732408,1,0.430267592173452,0.2,0.040000000000000036,0.180267592173452,0.2
grate,annoy,V,6.47,HYPER/HYPONYMS,0.8980958309999999,1,0.10190416883730098,0.14285714285714285,0.21999999999999975,0.10190416883730098,0.14285714285714285
run,strive,V,2.32,NONE,0.8748129379999999,1,0.125187061746763,0.14285714285714285,0.06999999999999984,0.125187061746763,0.14285714285714285
believe,agree,V,3.15,NONE,0.800979165,1,0.199020835041586,0.16666666666666666,0.1499999999999999,0.199020835041586,0.16666666666666666
frustrate,overwhelm,V,5.15,NONE,0.566299533,1,0.433700466630254,0.16666666666666666,0.15000000000000036,0.18370046663025402,0.16666666666666666
concern,dismay,V,3.98,NONE,0.53542648,1,0.464573520474474,0.25,0.22999999999999998,0.21457352047447398,0.0
claim,accuse,V,3.98,NONE,0.639844501,1,0.360155499407494,0.2,0.22999999999999998,0.11015549940749397,0.2
scratch,pick,V,4.32,NONE,0.948509223,1,0.051490776808265,0.16666666666666666,0.07000000000000028,0.051490776808265,0.16666666666666666
perish,dissolve,V,3.49,NONE,0.836921895,1,0.163078105371476,0.3333333333333333,0.2400000000000002,0.163078105371476,0.08333333333333331
hear,talk,V,1.99,NONE,0.571194239,1,0.428805760570395,0.14285714285714285,0.24,0.178805760570395,0.14285714285714285
address,talk,V,5.98,HYPER/HYPONYMS,0.7461691540000001,1,0.253830846434743,0.3333333333333333,0.23000000000000043,0.0038308464347430182,0.08333333333333331
