word1,word2,pos,sv_score,relation,cf_score,include,one_minus_cf
lower,bumble,V,0.33,NONE,1.049013291,1,-0.049013290737274
hop,gamble,V,0.83,NONE,0.956984576,1,0.043015423919501
remember,gain,V,1.33,NONE,0.989052368,1,0.010947631552591
mean,ascend,V,1.99,NONE,0.992922777,1,0.007077223297906
drip,urge,V,1.16,NONE,0.973714613,1,0.026285386789059
stink,define,V,1,NONE,1.091908725,1,-0.091908725489668
kill,foil,V,1.16,NONE,0.828111361,1,0.171888639019174
stumble,freeze,V,0.83,NONE,0.849738519,1,0.150261480837365
appear,blush,V,2.16,NONE,0.960526144,1,0.039473855643787
carry,guess,V,1.33,NONE,0.83302016,1,0.166979840281431
read,bite,V,0.17,NONE,0.856233432,1,0.143766567858612
gamble,hug,V,0.83,NONE,0.913483365,1,0.08651663547302
gain,operate,V,1.16,NONE,0.88350102,1,0.116498979566666
breathe,slice,V,0.66,NONE,1.008947342,1,-0.008947342211971
weave,guess,V,1.66,NONE,0.887881115,1,0.11211888468537
shrink,snore,V,0,NONE,0.821978613,1,0.17802138666808
hang,complain,V,1,NONE,0.842746042,1,0.157253957715979
yield,aid,V,2.99,NONE,0.92040184,1,0.07959815990561
wipe,lead,V,0.17,NONE,0.996457155,1,0.003542844699493
accumulate,toss,V,1.49,NONE,0.889725735,1,0.110274265150428
evaluate,sway,V,1,NONE,0.855149397,1,0.144850603303492
despise,charge,V,0.66,NONE,0.902228868,1,0.097771132166091
bake,understand,V,0.66,NONE,0.958200647,1,0.041799352952651
beg,spread,V,0.5,NONE,0.903569007,1,0.096430992580159
tie,scratch,V,0.83,NONE,0.935060528,1,0.064939472478381
lend,sting,V,0,NONE,0.999018926,1,0.00098107395968
hope,design,V,0.83,NONE,0.851284351,1,0.148715648621917
amaze,separate,V,0.83,NONE,1.044748565,1,-0.044748565389918
suspect,turn,V,1.16,NONE,0.97164908,1,0.028350920032081
speak,deny,V,1.66,NONE,0.894525133,1,0.105474866653124
fling,diminish,V,0.83,NONE,1.060444387,1,-0.060444387475895
shut,find,V,0.83,NONE,0.84074436,1,0.159255639835603
drift,slurp,V,1.33,NONE,0.844703817,1,0.155296183009134
marry,adjourn,V,1.49,NONE,0.935223263,1,0.064776736962186
convince,slither,V,1.33,NONE,0.939231129,1,0.060768870563998
smoke,forgive,V,0.33,NONE,1.035078765,1,-0.035078764745264
fly,cuddle,V,0.33,NONE,0.902437234,1,0.097562765640539
drench,reduce,V,1,NONE,1.002834935,1,-0.002834934527232
admire,hop,V,0.83,NONE,0.969797437,1,0.030202562681791
shoot,inspect,V,0.17,NONE,1.009946214,1,-0.009946213977165
prohibit,hide,V,1.99,NONE,0.839593893,1,0.16040610700736
bleach,acknowledge,V,0.3,NONE,1.017176099,1,-0.01717609914611
discourage,finish,V,0.5,NONE,0.945518465,1,0.054481534809389
collect,please,V,0.5,NONE,0.926577969,1,0.073422031469786
move,humiliate,V,0.33,NONE,1.050036851,1,-0.050036850940522
prohibit,glare,V,0.66,NONE,0.980512401,1,0.019487599355143
update,tear,V,0.5,NONE,1.049158564,1,-0.049158564018902
drink,raise,V,0.66,NONE,1.009800032,1,-0.009800032147886
swoon,reply,V,1.16,NONE,0.950825038,1,0.049174961716073
drive,breed,V,0,NONE,0.951353352,1,0.048646647539101
print,ignore,V,0.33,NONE,1.04704549,1,-0.047045489552772
polish,inform,V,0.5,NONE,0.992095586,1,0.007904413835946
attend,argue,V,1.16,NONE,0.767138118,1,0.232861882322215
mix,buy,V,0.83,NONE,0.97613866,1,0.023861339798776
flush,suppose,V,1,NONE,0.931310435,1,0.068689565243706
visit,giggle,V,0,NONE,1.054670981,1,-0.054670981097607
guess,prepare,V,1.83,NONE,0.882194451,1,0.117805548669564
aid,announce,V,0.83,NONE,0.997228124,1,0.002771876113297
wrap,swap,V,0.17,NONE,0.832010759,1,0.167989240975106
buzz,sew,V,0.66,NONE,0.954229724,1,0.045770276270389
cry,cheat,V,0.17,NONE,1.007787275,1,-0.007787274976789
pinch,drive,V,0.17,NONE,0.903154793,1,0.096845206636923
skip,dislike,V,0.83,NONE,0.931364539,1,0.068635460772411
mow,dare,V,1.16,NONE,0.786295745,1,0.213704255052242
explain,mow,V,0.15,NONE,1.028267833,1,-0.028267833420111
obey,permit,V,1.33,NONE,0.968526477,1,0.03147352324156
enter,kick,V,0.33,NONE,0.930865397,1,0.069134603026975
demand,suck,V,0.33,NONE,0.915334417,1,0.08466558264019
replace,explain,V,0.33,NONE,0.942369136,1,0.057630864192002
lounge,freeze,V,0.5,NONE,1.01366718,1,-0.013667180109852
inhale,feed,V,1.66,NONE,0.861429237,1,0.138570763477847
crunch,permit,V,0.66,NONE,1.071705147,1,-0.071705146657315
disappear,earn,V,0.5,NONE,0.952485847,1,0.047514153192763
say,poise,V,3.15,NONE,0.972912186,1,0.027087813548005
deteriorate,wipe,V,0.83,NONE,0.920576014,1,0.079423986353716
prick,splash,V,1.49,NONE,0.871098404,1,0.12890159624022
spray,attempt,V,0.66,NONE,1.053008109,1,-0.053008108542728
fold,request,V,0.66,NONE,1.138093655,1,-0.13809365475565
release,diminish,V,1.83,NONE,0.908303752,1,0.091696248425375
haunt,define,V,0.83,NONE,1.041959695,1,-0.041959694654366
clarify,worry,V,0.33,NONE,0.972655438,1,0.027344561834962
defeat,trim,V,0.66,NONE,0.948254455,1,0.051745544767398
wander,change,V,1.16,NONE,0.942123485,1,0.057876514925796
rebel,seek,V,1.49,NONE,0.894905296,1,0.105094703875169
avoid,spray,V,0.83,NONE,0.898415012,1,0.101584987860375
correct,disintegrate,V,0,NONE,1.064974977,1,-0.064974977208669
disbelieve,travel,V,0.17,NONE,1.093896165,1,-0.093896164601542
boom,obtain,V,0.17,NONE,0.844106875,1,0.155893124508411
listen,seek,V,2.82,NONE,0.666235494,1,0.333764506090347
refuse,slide,V,0.45,NONE,0.945647276,1,0.054352724375753
foil,strain,V,2.66,NONE,0.934853149,1,0.065146850783301
fold,inform,V,1,NONE,1.165506976,1,-0.165506976427893
print,rip,V,0.66,NONE,0.915130377,1,0.084869622947976
hear,pretend,V,0.33,NONE,0.684018312,1,0.315981687869803
embrace,make,V,2.49,NONE,0.716970633,1,0.283029367387725
announce,crush,V,0.66,NONE,0.994539418,1,0.005460582064615
educate,barter,V,1.33,NONE,1.047560245,1,-0.047560245176671
fit,integrate,V,4.81,NONE,0.86130402,1,0.138695980282589
enjoy,start,V,0.5,NONE,0.918792929,1,0.081207071038604
squeeze,dash,V,1.16,NONE,0.885780292,1,0.114219707627998
lead,confuse,V,0.66,NONE,0.953163747,1,0.046836252996291
fail,rely,V,1,NONE,0.779439816,1,0.220560184412427
nag,roam,V,0.33,NONE,0.793033335,1,0.20696666484002
smell,remove,V,1,NONE,0.958373485,1,0.041626514640856
upset,deteriorate,V,2.66,NONE,0.759447065,1,0.240552935265723
set,swim,V,0.5,NONE,1.016051685,1,-0.016051685056145
attack,disgust,V,0.5,NONE,0.910897461,1,0.089102538670057
return,clarify,V,0.66,NONE,0.968401698,1,0.031598302115945
depend,forbid,V,1.66,NONE,1.016848074,1,-0.016848073850364
throw,adjourn,V,1.49,NONE,0.901909004,1,0.098090995530119
chase,giggle,V,0.66,NONE,0.955288891,1,0.044711109118918
taste,rearrange,V,0.5,NONE,1.057472032,1,-0.057472031860455
integrate,erode,V,0.83,NONE,1.006293855,1,-0.006293855352996
roam,draw,V,0.5,NONE,0.822616855,1,0.177383144844507
awake,kneel,V,0.5,NONE,0.802680011,1,0.197319988538348
develop,search,V,3.65,NONE,0.935395891,1,0.064604109144394
erupt,write,V,1,NONE,1.022819368,1,-0.022819368371499
grasp,deposit,V,0.17,NONE,0.998282,1,0.001718000193926
despise,prove,V,1,NONE,1.043240759,1,-0.043240758726811
calculate,sneak,V,1.16,NONE,1.011017044,1,-0.011017044121422
offend,loosen,V,0.5,NONE,0.866331946,1,0.13366805412891
solve,lend,V,1.66,NONE,0.863286022,1,0.136713977942707
flip,scribble,V,1.16,NONE,0.742044183,1,0.25795581695301
swallow,rip,V,0.83,NONE,0.909583569,1,0.090416431373838
guess,jump,V,0.83,NONE,0.896212573,1,0.103787426587208
excel,loosen,V,1.49,NONE,1.069373294,1,-0.069373293735893
tap,abduct,V,0.5,NONE,0.921825027,1,0.078174972922426
dare,acknowledge,V,1.99,NONE,0.746613575,1,0.25338642517176
interrupt,push,V,1.66,NONE,0.998643281,1,0.001356719337293
choke,succeed,V,0,NONE,0.911875912,1,0.088124087690565
cook,lose,V,1.16,NONE,0.948440581,1,0.051559419144627
wait,decay,V,1.33,NONE,0.98807282,1,0.011927179795982
squeak,guess,V,0.66,NONE,0.970555794,1,0.02944420636529
tie,become,V,0.83,NONE,0.877280192,1,0.122719808334737
dare,reap,V,3.32,NONE,0.859421595,1,0.14057840454842
laugh,try,V,1.66,NONE,0.919993364,1,0.08000663587785
survive,heal,V,3.82,NONE,0.981554851,1,0.018445149144897
appear,evacuate,V,1.16,NONE,1.076453649,1,-0.076453648933777
annihilate,flee,V,0.17,NONE,0.760426734,1,0.239573266372902
recruit,stretch,V,1.33,NONE,0.985581876,1,0.01441812425629
recall,wake,V,2.32,NONE,0.821059737,1,0.178940263210428
admit,chew,V,0.66,NONE,0.927701568,1,0.072298431543908
notify,pluck,V,1,NONE,1.000498217,1,-0.000498216702681
compete,triumph,V,2.32,NONE,0.792332934,1,0.207667065846807
bend,decide,V,0.33,NONE,1.062259775,1,-0.062259774858371
erode,doubt,V,0.83,NONE,0.902503891,1,0.09749610911751
blur,rush,V,2.49,NONE,0.868095215,1,0.131904784776456
survive,flush,V,0,NONE,1.061074929,1,-0.061074929368253
dissolve,adore,V,0,NONE,1.072018082,1,-0.072018081775068
attend,lift,V,0.5,NONE,0.94892986,1,0.051070140422394
realize,inquire,V,1.99,NONE,0.969360859,1,0.030639140973962
hope,drive,V,1.16,NONE,0.880637451,1,0.119362549264388
travel,determine,V,0.5,NONE,1.035862426,1,-0.035862425932833
angle,toss,V,1.66,NONE,0.922287761,1,0.077712238984074
wait,disprove,V,0.66,NONE,0.952061595,1,0.047938404590475
dip,want,V,0.17,NONE,0.915551041,1,0.084448959140343
hop,knit,V,1.33,NONE,0.961853747,1,0.038146252629633
integrate,gather,V,3.65,NONE,1.017548061,1,-0.017548060814523
reserve,reel,V,1,NONE,1.062127599,1,-0.062127598659388
gain,croak,V,1,NONE,1.081618353,1,-0.081618353333178
lower,walk,V,0.83,NONE,0.97371571,1,0.026284289782586
walk,refuse,V,0.83,NONE,1.067992064,1,-0.067992064007072
dip,teach,V,0.17,NONE,0.990276055,1,0.009723944662072
humiliate,comfort,V,0,NONE,0.926953688,1,0.073046311841325
hesitate,announce,V,0.5,NONE,0.958454462,1,0.041545537623229
pour,awake,V,0.33,NONE,0.933272456,1,0.066727543960794
hug,discuss,V,0.17,NONE,0.860861277,1,0.13913872347944
kill,splash,V,0.66,NONE,0.876312006,1,0.123687994157453
perspire,enter,V,0.33,NONE,0.946333456,1,0.05366654357051
drown,survive,V,0.83,NONE,0.939092069,1,0.06090793122183
kneel,flow,V,0.66,NONE,1.060151669,1,-0.060151668794392
sprinkle,obtain,V,0.17,NONE,0.924542417,1,0.07545758319767
swear,foil,V,0.5,NONE,0.954889416,1,0.04511058398915
allow,blend,V,1.49,NONE,1.009796765,1,-0.009796765252628
grill,leap,V,0.5,NONE,1.030725912,1,-0.03072591245372
create,dive,V,0,NONE,1.0188872,1,-0.018887200366054
damn,imitate,V,0.83,NONE,1.047679891,1,-0.04767989075608
attempt,yawn,V,0.33,NONE,0.923276977,1,0.076723022880784
understand,burst,V,1.83,NONE,1.02612761,1,-0.02612760978954
break,reply,V,0.83,NONE,0.96657912,1,0.033420880255614
look,heal,V,0.5,NONE,0.923190184,1,0.076809815787134
sing,float,V,0.66,NONE,1.018973119,1,-0.018973119017459
shove,scribble,V,0.66,NONE,0.781535323,1,0.218464677402322
suppose,degrade,V,0.66,NONE,0.909490401,1,0.09050959913269
correct,acknowledge,V,2.82,NONE,0.862304834,1,0.137695165776317
determine,deny,V,0.66,NONE,1.021681973,1,-0.021681972953401
forbid,drown,V,0.17,NONE,1.023165463,1,-0.02316546266816
flee,aim,V,0.33,NONE,0.934952254,1,0.065047745754572
discover,pay,V,0.5,NONE,0.985115625,1,0.014884375304249
shake,collect,V,0.3,NONE,0.985197976,1,0.014802024302009
salute,perform,V,1.66,NONE,0.85184443,1,0.148155570085305
bound,pick,V,1,NONE,0.877132914,1,0.122867086307293
vomit,discover,V,0,NONE,0.976234988,1,0.023765012170467
worry,integrate,V,1.16,NONE,1.027371251,1,-0.027371250753461
save,imitate,V,1.33,NONE,0.974254815,1,0.025745184798196
launch,deposit,V,2.49,NONE,0.944729756,1,0.055270244331924
bake,produce,V,5.48,NONE,0.921725762,1,0.07827423807271
release,triumph,V,1.99,NONE,0.904638139,1,0.095361860970619
enjoy,wait,V,0.5,NONE,0.769531412,1,0.230468587811786
regret,fold,V,0.33,NONE,1.048147604,1,-0.048147603890693
integrate,drown,V,0.33,NONE,0.988000712,1,0.011999287794824
shove,leap,V,1.06,NONE,0.784308283,1,0.215691717316072
lounge,reprimand,V,0.83,NONE,1.065678066,1,-0.065678065952284
finish,bless,V,1.83,NONE,1.008519957,1,-0.008519956921959
examine,reject,V,0.83,NONE,0.929629744,1,0.070370256403945
please,know,V,1.83,NONE,0.873139192,1,0.126860807640101
deteriorate,delay,V,0.66,NONE,0.906443052,1,0.093556948360625
stay,flee,V,1.16,NONE,0.871430448,1,0.128569551894534
complain,disown,V,0.66,NONE,0.820637026,1,0.179362973811076
judge,comprehend,V,2.49,NONE,0.939354631,1,0.060645369293426
portray,reap,V,0.17,NONE,0.91390125,1,0.086098749501295
separate,snatch,V,1.66,NONE,0.994348168,1,0.00565183238404
flow,explain,V,2.16,NONE,0.967771988,1,0.03222801220483
engage,supply,V,0.66,NONE,0.918395971,1,0.081604029461906
cruise,overflow,V,1.49,NONE,0.875050808,1,0.124949191745042
shut,vomit,V,0,NONE,1.025200665,1,-0.025200665271718
promise,choose,V,1.49,NONE,0.873642604,1,0.126357396480763
scratch,repair,V,0.5,NONE,0.968926956,1,0.031073043656555
yearn,hike,V,0.66,NONE,0.812398146,1,0.18760185390757
hurt,salute,V,0,NONE,1.040076821,1,-0.040076821473604
blame,travel,V,0,NONE,1.035287458,1,-0.035287458117574
comprehend,remain,V,0.17,NONE,0.99214701,1,0.007852989952167
despise,taste,V,0.5,NONE,0.878334442,1,0.121665558202968
live,lend,V,0.83,NONE,0.937893785,1,0.062106215001139
freeze,embarrass,V,0.5,NONE,1.06432441,1,-0.064324410488153
snooze,happen,V,0,NONE,0.973091914,1,0.026908086353814
slip,kiss,V,1.33,NONE,0.911929607,1,0.088070393270597
snuggle,knock,V,0.83,NONE,0.877234678,1,0.122765322487074
dislike,intoxicate,V,1.51,NONE,1.01361415,1,-0.013614150214479
reap,recycle,V,0.91,NONE,0.79736142,1,0.202638579602661
stare,bother,V,1.99,NONE,0.640607202,1,0.35939279838164
repeat,slap,V,0.33,NONE,0.956671075,1,0.043328925218394
scribble,prick,V,0.5,NONE,0.942737896,1,0.057262104047705
belong,intoxicate,V,0.33,NONE,1.019829537,1,-0.019829537486501
discourage,overflow,V,0.33,NONE,0.817652373,1,0.182347627049222
haul,stab,V,0.33,NONE,0.889296231,1,0.110703768968819
separate,teach,V,0.83,NONE,0.925125878,1,0.074874121590832
snatch,stop,V,0.5,NONE,0.924318814,1,0.075681186295183
inquire,renounce,V,1.16,NONE,0.951133034,1,0.048866965614247
agree,overflow,V,0.66,NONE,1.101027154,1,-0.101027154022819
ride,smash,V,0.17,NONE,0.875983387,1,0.124016613272095
repress,search,V,0.83,NONE,0.910094482,1,0.089905518378347
mistreat,hold,V,1.16,NONE,0.957234582,1,0.042765417663778
connect,talk,V,3.65,NONE,0.880595654,1,0.119404346455859
purchase,wait,V,0.83,NONE,0.910090967,1,0.08990903262404
push,adjourn,V,1.33,NONE,1.081721655,1,-0.081721654503622
sew,crave,V,0.5,NONE,0.912411309,1,0.087588690559082
develop,sue,V,1.33,NONE,0.979015283,1,0.020984716827124
speak,tote,V,0.33,NONE,1.016451165,1,-0.01645116511163
supply,hold,V,2.16,NONE,0.996379144,1,0.003620856371186
hesitate,rebel,V,0.83,NONE,0.905796797,1,0.094203202847959
overwhelm,restore,V,0.33,NONE,0.934187267,1,0.065812732640301
mistreat,scramble,V,1.99,NONE,0.999044924,1,0.000955075664929
practice,debate,V,1.49,NONE,0.883004133,1,0.116995867352971
look,assault,V,0.66,NONE,0.96481889,1,0.03518111047044
doze,throw,V,0.15,NONE,0.887454936,1,0.112545064397026
mean,join,V,1,NONE,0.847981105,1,0.152018895496252
grasp,spray,V,1,NONE,1.001586297,1,-0.001586296714425
weep,notify,V,0.33,NONE,1.012363558,1,-0.012363557780847
calculate,concentrate,V,3.65,NONE,0.975258001,1,0.024741999404238
operate,entertain,V,1.33,NONE,0.898363843,1,0.101636156775959
unite,guess,V,0.17,NONE,0.973573636,1,0.026426364452753
update,pick,V,1.83,NONE,0.985236657,1,0.014763343019477
travel,perform,V,0.33,NONE,0.947279831,1,0.052720169219638
catch,frustrate,V,0.83,NONE,0.942511026,1,0.057488974079133
assault,enrage,V,1.33,NONE,0.760917852,1,0.239082147920968
deposit,prosecute,V,0.83,NONE,0.96773561,1,0.032264390320497
decide,remove,V,1.33,NONE,0.86281757,1,0.137182430184783
irritate,guess,V,0.5,NONE,0.797847106,1,0.202152894119869
integrate,wiggle,V,0.5,NONE,0.914823324,1,0.085176676384299
happen,hide,V,1.16,NONE,0.988831853,1,0.011168146585333
overcome,keep,V,1.49,NONE,0.973498849,1,0.026501151066901
evacuate,determine,V,0.83,NONE,0.943603297,1,0.05639670327835
attract,bite,V,0.5,NONE,0.785128411,1,0.214871589368848
forbid,pull,V,1.83,NONE,0.953393601,1,0.04660639944665
magnify,drip,V,0.33,NONE,0.847204227,1,0.152795773410273
comprehend,testify,V,1.06,NONE,0.8639794,1,0.136020599803667
return,ridicule,V,0.5,NONE,1.010286188,1,-0.010286187646799
overflow,kiss,V,0.33,NONE,0.886575442,1,0.11342455843443
bite,ask,V,0.17,NONE,0.909408149,1,0.090591851030217
observe,vanish,V,0.5,NONE,0.929914146,1,0.070085853565943
review,agree,V,1.66,NONE,0.979201399,1,0.020798600689023
mix,learn,V,0.66,NONE,0.967477602,1,0.032522398109398
drink,realize,V,1.66,NONE,0.976919207,1,0.023080793002098
criticize,slice,V,1.66,NONE,0.975965903,1,0.024034096696378
hug,dismay,V,0.33,NONE,0.89431417,1,0.105685829741234
discover,count,V,1.16,NONE,0.96199938,1,0.038000619661532
have,own,V,7.55,SYNONYMS,0.670336334,1,0.329663665929379
own,possess,V,8.8,SYNONYMS,0.300692281,1,0.699307718600686
have,possess,V,8.63,HYPER/HYPONYMS,0.316334302,1,0.683665698480371
possess,decorate,V,0.66,NONE,0.89147579,1,0.108524209853951
register,verify,V,3.15,NONE,0.810541476,1,0.189458523821391
verify,certify,V,8.3,NONE,0.578431833,1,0.421568167128138
imitate,impersonate,V,8.47,HYPER/HYPONYMS,0.195779084,1,0.804220916462136
capture,imitate,V,0.83,NONE,0.864899343,1,0.135100656529529
invite,encourage,V,4.15,NONE,0.480235816,1,0.51976418367737
encourage,boost,V,7.14,SYNONYMS,0.268224966,1,0.731775034023036
promote,advance,V,6.97,SYNONYMS,0.40748206,1,0.592517939641643
invite,travel,V,1,NONE,0.911671848,1,0.088328152335735
pass,serve,V,3.49,HYPER/HYPONYMS,1.002630643,1,-0.002630643214202
serve,sing,V,1.33,NONE,0.92171575,1,0.078284249657159
apply,use,V,6.64,SYNONYMS,0.5516452,1,0.448354800057792
exploit,use,V,7.14,HYPER/HYPONYMS,0.242742021,1,0.757257979058755
apply,exploit,V,0.66,HYPER/HYPONYMS,0.724767917,1,0.275232082925409
return,apply,V,1.49,NONE,0.892761932,1,0.107238067803169
avoid,invalidate,V,2.16,SYNONYMS,0.745153862,1,0.254846137501968
nullify,avoid,V,1.83,SYNONYMS,0.718327971,1,0.281672029272518
invalidate,nullify,V,7.3,SYNONYMS,0.006905908,1,0.993094091536153
avoid,demolish,V,1.83,NONE,0.851840097,1,0.148159903106426
engage,involve,V,8.3,HYPER/HYPONYMS,0.319797527,1,0.680202473081643
involve,include,V,8.13,HYPER/HYPONYMS,0.279592408,1,0.720407592358237
include,engage,V,6.14,NONE,0.667920573,1,0.332079426871682
involve,speak,V,3.32,NONE,0.771399536,1,0.228600463775371
spawn,pup,V,2.99,NONE,0.77627605,1,0.223723950082934
spawn,litter,V,2.99,NONE,0.899631213,1,0.100368787270995
pup,litter,V,3.65,NONE,0.856096289,1,0.143903711082116
spawn,exploit,V,0.33,NONE,0.912957849,1,0.087042151495159
overcome,exceed,V,4.65,HYPER/HYPONYMS,0.286272365,1,0.713727635172568
overcome,surpass,V,7.47,HYPER/HYPONYMS,0.352084986,1,0.647915013842439
surpass,outnumber,V,6.31,NONE,0.314665092,1,0.685334908298133
exceed,whisper,V,0.5,NONE,0.995433849,1,0.004566151161685
count,matter,V,4.15,SYNONYMS,0.98532714,1,0.014672859590079
count,drive,V,1.33,NONE,0.982979822,1,0.017020178374041
assume,adopt,V,4.32,SYNONYMS,0.344888647,1,0.655111353134595
adopt,wash,V,1.83,NONE,1.011824881,1,-0.011824880621248
gamble,bet,V,9.13,HYPER/HYPONYMS,0.178395413,1,0.82160458675845
gamble,risk,V,8.3,COHYPONYMS,0.622419793,1,0.377580207296904
bet,risk,V,7.64,NONE,0.806858583,1,0.193141417465915
bet,hug,V,0.83,NONE,0.874588753,1,0.125411246960171
yield,submit,V,6.64,HYPER/HYPONYMS,0.715584615,1,0.284415385250888
submit,bow,V,4.48,SYNONYMS,1.084844675,1,-0.084844674510016
yield,capitulate,V,5.81,HYPER/HYPONYMS,0.847052603,1,0.152947397367803
bow,erupt,V,1.16,NONE,0.993794399,1,0.006205600856904
incline,dispose,V,1.49,SYNONYMS,0.938607779,1,0.06139222081559
dispose,bias,V,0.5,NONE,0.919617285,1,0.080382714556024
bias,incline,V,3.65,NONE,0.657084359,1,0.342915641089161
dispose,build,V,0.17,NONE,0.932468041,1,0.067531958977825
tackle,handle,V,3.82,NONE,0.411059175,1,0.588940825211002
face,approach,V,5.64,HYPER/HYPONYMS,0.79328472,1,0.206715279571322
handle,approach,V,2.82,NONE,0.900690476,1,0.099309524431947
approach,promise,V,1.16,NONE,0.854545804,1,0.145454196082874
secure,insure,V,5.15,SYNONYMS,0.230410207,1,0.769589792569177
insure,ensure,V,1.83,SYNONYMS,0.092975987,1,0.90702401295111
ensure,secure,V,4.07,SYNONYMS,0.165701994,1,0.834298005571591
secure,survive,V,2.32,NONE,0.895141472,1,0.104858528089703
release,discharge,V,6.64,HYPER/HYPONYMS,0.614055032,1,0.385944968358029
release,acquit,V,5.98,NONE,0.798543954,1,0.201456046042464
discharge,free,V,5.98,SYNONYMS,0.875150702,1,0.124849298199187
discharge,roam,V,1.83,NONE,0.938596657,1,0.061403343474697
retire,retreat,V,4.48,SYNONYMS,0.198140858,1,0.801859142354646
retire,withdraw,V,6.81,SYNONYMS,0.289405346,1,0.710594654491798
withdraw,retreat,V,7.39,SYNONYMS,0.314639693,1,0.685360306722735
retire,fail,V,1.49,NONE,0.859405363,1,0.14059463728118
deal,cope,V,7.47,SYNONYMS,0.246590364,1,0.753409636358132
cope,manage,V,7.14,SYNONYMS,0.637640778,1,0.362359221932977
deal,manage,V,6.14,SYNONYMS,0.605612313,1,0.394387686891102
manage,slide,V,1.66,NONE,1.044402747,1,-0.044402747344374
care,worry,V,6.31,SYNONYMS,0.806107185,1,0.193892815335601
care,mind,V,4.81,HYPER/HYPONYMS,0.825865137,1,0.174134862762643
mind,worry,V,4.15,HYPER/HYPONYMS,0.741525141,1,0.258474859313526
care,remain,V,1,NONE,0.871623817,1,0.128376182998215
bargain,settle,V,4.38,NONE,0.761278426,1,0.238721573619479
settle,concur,V,3.15,HYPER/HYPONYMS,0.765965378,1,0.234034622129873
bargain,concur,V,2.82,NONE,0.625345398,1,0.374654602096134
settle,testify,V,2.16,NONE,1.076243642,1,-0.076243642154442
attempt,intend,V,3.32,NONE,0.600709086,1,0.399290914322064
intend,try,V,4.07,NONE,0.660825594,1,0.339174405881056
